Date: 2024-08-30 11:09:16
Tasks: 1393
L=4
nstep=10000
tw=1
Jz=0
eps=5
alpha=0
Sz=0
pbc=0
type=1
beta=10
tau=0,001
Jxy=1
wc=10
ss=1
	                1964	  -0,222021036841349	                   0	   -7,68363324264177
	                1965	  -0,222024353496052	                   0	   -7,68363490811198
	                1966	  -0,222024802311557	                   0	   -7,68363758578608
	                1967	  -0,221990135405599	                   0	   -7,68364326417804
	                1968	  -0,221969866920315	                   0	   -7,68364782268486
	                1969	  -0,221957991758794	                   0	   -7,68365148384781
	                1970	  -0,221947980775305	                   0	    -7,6836562505384
	                1971	  -0,221940478334529	                   0	   -7,68366114644652
	                1972	  -0,221933962110552	                   0	   -7,68366495118449
	                1973	   -0,22192932557071	                   0	   -7,68366968198133
	                1974	  -0,221926545096912	                   0	   -7,68367240990668
	                1975	  -0,221932915233309	                   0	   -7,68366483632449
	                1976	  -0,221937871155779	                   0	   -7,68365883488873
	                1977	  -0,221942357372577	                   0	   -7,68365324264178
	                1978	  -0,221947247322325	                   0	   -7,68364462096196
	                1979	  -0,221942471227566	                   0	   -7,68365210839914
	                1980	  -0,221937560603015	                   0	   -7,68365935893755
	                1981	  -0,221933913582196	                   0	   -7,68366727709978
	                1982	  -0,221928755936827	                   0	   -7,68367633668342
	                1983	  -0,221923470366116	                   0	   -7,68368291959799
	                1984	  -0,221918034328786	                   0	   -7,68371125412778
	                1985	  -0,221912539928212	                   0	   -7,68373881335248
	                1986	  -0,221906902455133	                   0	   -7,68376445585068
	                1987	  -0,221904215951184	                   0	   -7,68378791600861
	                1988	  -0,221903517315147	                   0	   -7,68380816008614
	                1989	  -0,221901889748743	                   0	   -7,68382876310122
	                1990	  -0,221901775175879	                   0	   -7,68384633668342
	                1991	  -0,221901103029433	                   0	   -7,68386486503949
	                1992	  -0,221899152060301	                   0	   -7,68388246015794
	                1993	  -0,221898335908112	                   0	   -7,68389859798995
	                1994	  -0,221897196281407	                   0	   -7,68391431227567
	                1995	  -0,221896277903804	                   0	   -7,68392973941135
	                1996	  -0,221896730667624	                   0	   -7,68393308470925
	                1997	  -0,221901537559224	                   0	   -7,68393602799714
	                1998	  -0,221903854429289	                   0	   -7,68393993323762
	                1999	  -0,221906445384063	                   0	   -7,68394277602298
	                2000	  -0,221907238133525	                   0	   -7,68394698994974
	                2001	  -0,221908809418521	                   0	   -7,68395077315147
	                2002	  -0,221910212290021	                   0	   -7,68395416870065
	                2003	  -0,221909784938981	                   0	   -7,68395923689878
	                2004	    -0,2219115422972	                   0	   -7,68396171356783
	                2005	  -0,221914466920315	                   0	   -7,68396473582196
	                2006	  -0,221917558090452	                   0	   -7,68396767193107
	                2007	  -0,221918990035894	                   0	   -7,68397091672648
	                2008	  -0,221918688815506	                   0	   -7,68397520244077
