Date: 2024-08-28 00:41:42
Tasks: 340
seed=1724798344
seed2=165
L=12
nstep=10000
tw=1
Jz=0,2
eps=0
alpha=0
Sz=0
pbc=0
type=1
beta=10
tau=0,001
Jxy=1
wc=10
ss=1
	                  17	   -2,96091205882353	    1,04191629411765	                   0
	                  18	   -3,00118667647059	    1,03721990882353	                   0
	                  19	   -3,03789185294118	    1,03407150882353	                   0
	                  20	   -3,07005088235294	    1,03118575588235	                   0
	                  21	   -3,09548576470588	    1,02740550882353	                   0
	                  22	   -3,11802979411765	    1,02423335588235	                   0
	                  23	   -3,14428691176471	    1,02065364705882	                   0
	                  24	   -3,16438373529412	    1,01831932941176	                   0
	                  25	   -3,18003538235294	            1,016373	                   0
	                  26	   -3,19544620588236	    1,01385157647059	                   0
	                  27	   -3,20949635294118	    1,01265287058823	                   0
	                  28	          -3,2225425	    1,01141615294118	                   0
	                  29	   -3,23620470588235	    1,01029048529412	                   0
	                  30	   -3,24885579411765	    1,00887094117647	                   0
	                  31	   -3,25984905882353	    1,00839781470588	                   0
	                  32	   -3,27006029411765	    1,00670678235294	                   0
	                  33	   -3,27907408823529	    1,00572204117647	                   0
	                  34	   -3,28879652941177	    1,00503164705882	                   0
	                  35	   -3,29595202941177	    1,00465300882353	                   0
	                  36	   -3,30402841176471	    1,00395291764706	                   0
	                  37	   -3,31429791176471	    1,00423456470588	                   0
	                  38	   -3,32414841176471	    1,00379149117647	                   0
	                  39	   -3,33252761764706	    1,00275598235294	                   0
	                  40	   -3,34140182352941	    1,00233256176471	                   0
	                  41	   -3,34913914705882	    1,00168799705882	                   0
	                  42	   -3,35476788235294	    1,00100660588235	                   0
	                  43	   -3,35979217647059	    1,00080416764706	                   0
	                  44	   -3,36471011764706	    1,00043488529412	                   0
	                  45	   -3,36933697058823	    0,99985880882353	                   0
	                  46	   -3,37437208823529	    1,00003838529412	                   0
	                  47	   -3,37807197058823	   0,999886679411764	                   0
	                  48	   -3,38241229411764	           0,9999531	                   0
	                  49	   -3,38714405882353	   0,999568567647058	                   0
	                  50	   -3,39312035294118	   0,999056205882354	                   0
	                  51	   -3,39779808823529	   0,998575297058824	                   0
	                  52	   -3,40187788235294	   0,998651967647059	                   0
	                  53	           -3,405174	   0,999156417647059	                   0
	                  54	   -3,40890538235294	   0,999374823529412	                   0
	                  55	   -3,41271988235294	   0,999428220588235	                   0
	                  56	   -3,41667129411765	   0,999198197058824	                   0
	                  57	    -3,4201525882353	   0,998762505882354	                   0
	                  58	   -3,42352761764706	    0,99847780882353	                   0
	                  59	   -3,42819620588235	    0,99828230882353	                   0
	                  60	   -3,43153682352941	   0,997915105882354	                   0
	                  61	           -3,434528	   0,998066438235295	                   0
	                  62	   -3,43774173529412	   0,998086352941176	                   0
	                  63	   -3,44061432352941	   0,998073964705882	                   0
	                  64	   -3,44325608823529	   0,997862341176472	                   0
	                  65	   -3,44600467647058	   0,997673664705883	                   0
	                  66	   -3,44813167647059	   0,997297382352941	                   0
	                  67	   -3,45009626470588	   0,997080370588235	                   0
	                  68	   -3,45279452941177	           0,9969192	                   0
	                  69	   -3,45502882352941	           0,9969261	                   0
	                  70	   -3,45577620588235	   0,996862882352941	                   0
	                  71	   -3,45724402941177	   0,996740532352942	                   0
	                  72	   -3,45843297058823	   0,996868347058824	                   0
	                  73	   -3,45975082352941	   0,996453805882354	                   0
	                  74	   -3,46085482352941	   0,995993261764706	                   0
	                  75	   -3,46173582352941	   0,995810576470588	                   0
	                  76	   -3,46231041176471	   0,995442782352941	                   0
	                  77	   -3,46275079411765	   0,995118379411764	                   0
	                  78	    -3,4634575882353	   0,994692508823529	                   0
