seed=1725278593
seed2=136
L=10
nstep=10000
tw=1
Jz=0
eps=5
alpha=0
Sz=0
pbc=0
type=1
beta=10
tau=0.001
Jxy=1
wc=10
ss=1
              1           -nan           -nan           -nan
              2             -1              0       -12.0898
              3           -1.2              0       -12.8339
              4       -1.26667              0       -13.0819
              5           -1.3              0       -13.4948
              6          -1.28              0       -13.8036
              7       -1.23333              0       -14.0689
              8           -1.2              0       -14.2584
              9         -1.175              0       -14.5783
             10       -1.13333              0       -14.8841
             11          -1.12              0       -15.1231
             12       -1.10909              0       -15.3608
             13       -1.13333              0       -15.6145
             14       -1.16923              0       -15.8276
             15           -1.2              0       -16.0073
             16       -1.21333              0       -16.1643
             17         -1.225              0       -16.3017
             18       -1.22353              0       -16.4271
             19       -1.22222              0        -16.547
             20       -1.23158              0       -16.6528
             21          -1.24              0       -16.7481
             22       -1.24762              0       -16.8342
             23       -1.25455              0       -16.9125
             24       -1.26087              0       -16.9877
             25       -1.26667              0       -17.0565
             26         -1.272              0       -17.1199
             27       -1.27692              0       -17.1784
             28       -1.28148              0       -17.2325
             29       -1.28571              0       -17.2828
             30       -1.28966              0       -17.3296
             31       -1.28667              0       -17.4051
             32       -1.28387              0       -17.4752
             33        -1.2875              0       -17.5355
             34       -1.29091              0       -17.5922
             35       -1.29412              0       -17.6423
             36       -1.29714              0       -17.6895
             37       -1.29444              0        -17.735
             38       -1.29189              0       -17.7779
             39       -1.28947              0       -17.8187
             40       -1.29744              0       -17.8528
             41         -1.305              0       -17.8853
             42        -1.3122              0        -17.912
             43       -1.31429              0       -17.9385
             44       -1.31628              0       -17.9629
             45       -1.31818              0       -17.9854
             46          -1.32              0       -18.0094
             47       -1.32174              0       -18.0304
             48       -1.31915              0       -18.0565
             49       -1.31667              0       -18.0782
             50        -1.3102              0       -18.1006
             51         -1.304              0        -18.129
             52       -1.29804              0       -18.1563
             53           -1.3              0        -18.177
             54       -1.29811              0       -18.2005
             55       -1.29259              0       -18.2194
             56       -1.28727              0       -18.2349
             57       -1.27857              0       -18.2529
             58       -1.27018              0       -18.2754
             59       -1.26207              0        -18.297
             60       -1.25424              0       -18.3223
             61          -1.25              0       -18.3426
             62        -1.2459              0       -18.3622
             63       -1.24516              0       -18.3811
             64       -1.24444              0       -18.3996
             65       -1.24375              0         -18.42
             66       -1.24308              0       -18.4387
             67       -1.24242              0       -18.4609
             68       -1.24179              0       -18.4824
             69       -1.24706              0       -18.5002
             70       -1.25217              0       -18.5136
             71       -1.25429              0        -18.535
             72       -1.25634              0       -18.5558
             73          -1.25              0       -18.5777
             74       -1.24658              0       -18.5972
             75       -1.24054              0       -18.6137
             76       -1.22667              0       -18.6389
             77       -1.21316              0       -18.6633
             78        -1.2026              0       -18.6825
             79       -1.19231              0       -18.7043
             80       -1.18481              0       -18.7253
             81        -1.1825              0       -18.7393
             82       -1.17778              0        -18.754
             83       -1.17317              0       -18.7684
             84       -1.16867              0       -18.7856
             85       -1.16429              0       -18.8024
             86          -1.16              0       -18.8188
             87       -1.15581              0       -18.8342
             88       -1.15172              0       -18.8492
             89       -1.14545              0       -18.8641
             90       -1.13933              0       -18.8777
             91       -1.13333              0        -18.891
             92       -1.12967              0        -18.903
             93       -1.12609              0       -18.9181
             94       -1.12043              0       -18.9338
