seed=1725278593
seed2=386
L=10
nstep=10000
tw=1
Jz=0
eps=5
alpha=0
Sz=0
pbc=0
type=1
beta=10
tau=0.001
Jxy=1
wc=10
ss=1
              1           -nan           -nan           -nan
              2           -nan           -nan           -nan
              3           -0.4              0         -7.322
              4           -0.7              0        -7.6347
              5      -0.866667              0       -7.77326
              6           -1.1              0       -7.89748
              7          -1.28              0       -7.95307
              8       -1.43333              0       -7.97913
              9       -1.48571              0       -8.01897
             10         -1.575              0        -8.0628
             11           -1.6              0        -8.1104
             12          -1.62              0       -8.15269
             13       -1.61818              0       -8.19035
             14       -1.61667              0       -8.24558
             15           -1.6              0        -8.3004
             16       -1.58571              0       -8.34738
             17       -1.57333              0       -8.38459
             18          -1.55              0        -8.4193
             19       -1.52941              0       -8.44949
             20       -1.51111              0       -8.47744
             21       -1.50526              0       -8.50731
             22          -1.52              0       -8.54071
             23       -1.52381              0       -8.57082
             24       -1.53636              0       -8.61015
             25       -1.55652              0       -8.65245
             26       -1.56667              0       -8.70302
             27         -1.592              0       -8.77921
             28       -1.61538              0       -8.87282
             29       -1.62222              0       -8.98216
             30       -1.62857              0       -9.08482
             31       -1.62759              0       -9.21534
             32       -1.62667              0       -9.34718
             33           -1.6              0       -9.48389
             34         -1.575              0       -9.61205
             35       -1.53939              0       -9.75521
             36       -1.51176              0       -9.88831
             37       -1.48571              0       -10.0138
             38       -1.46111              0       -10.1323
             39       -1.43784              0       -10.2444
             40       -1.41579              0       -10.3506
             41           -1.4              0       -10.4513
             42         -1.385              0       -10.5587
             43       -1.37073              0       -10.6608
             44       -1.35714              0       -10.7581
             45       -1.34419              0       -10.8517
             46       -1.33636              0       -10.9415
             47       -1.32444              0       -11.0269
             48       -1.32174              0       -11.1084
             49       -1.31489              0       -11.1824
             50           -1.3              0       -11.2549
             51       -1.28571              0       -11.3243
             52       -1.28571              0       -11.3243
             53       -1.28571              0       -11.3243
             54       -1.28571              0       -11.3243
             55       -1.28571              0       -11.3243
             56       -1.28571              0       -11.3243
             57       -1.28571              0       -11.3243
             58       -1.28571              0       -11.3243
             59       -1.28571              0       -11.3243
             60       -1.28571              0       -11.3243
             61       -1.28571              0       -11.3243
             62       -1.28571              0       -11.3243
             63       -1.28571              0       -11.3243
             64       -1.28571              0       -11.3243
             65       -1.28571              0       -11.3243
             66       -1.28571              0       -11.3243
             67       -1.28571              0       -11.3243
             68       -1.28571              0       -11.3243
             69       -1.28571              0       -11.3243
             70       -1.28571              0       -11.3243
             71       -1.28571              0       -11.3243
             72       -1.28571              0       -11.3243
             73       -1.28571              0       -11.3243
             74       -1.28571              0       -11.3243
             75       -1.28571              0       -11.3243
             76       -1.28571              0       -11.3243
             77       -1.28571              0       -11.3243
             78       -1.28571              0       -11.3243
             79       -1.28571              0       -11.3243
             80       -1.28571              0       -11.3243
             81       -1.28571              0       -11.3243
             82       -1.28571              0       -11.3243
             83       -1.28571              0       -11.3243
             84       -1.28571              0       -11.3243
             85       -1.28571              0       -11.3243
             86       -1.28571              0       -11.3243
             87       -1.28571              0       -11.3243
             88       -1.28571              0       -11.3243
             89       -1.28571              0       -11.3243
             90       -1.28571              0       -11.3243
             91       -1.28571              0       -11.3243
             92       -1.28571              0       -11.3243
             93       -1.28571              0       -11.3243
             94       -1.28571              0       -11.3243
             95       -1.28571              0       -11.3243
             96       -1.28571              0       -11.3243
             97       -1.28571              0       -11.3243
             98       -1.28571              0       -11.3243
             99       -1.28571              0       -11.3243
            100       -1.28571              0       -11.3243
            101       -1.28571              0       -11.3243
            102       -1.28571              0       -11.3243
            103       -1.28571              0       -11.3243
            104       -1.28571              0       -11.3243
            105       -1.28571              0       -11.3243
            106       -1.28571              0       -11.3243
            107       -1.28571              0       -11.3243
            108       -1.28571              0       -11.3243
            109         -1.268              0       -11.4477
            110       -1.25098              0       -11.5662
            111       -1.23077              0       -11.6809
            112       -1.21132              0       -11.7912
            113       -1.19259              0       -11.8974
            114       -1.17455              0       -11.9997
            115       -1.15714              0       -12.0984
            116       -1.14035              0       -12.1935
            117       -1.12759              0       -12.2849
            118       -1.11864              0       -12.3732
            119       -1.11333              0       -12.4582
            120       -1.10492              0       -12.5401
            121       -1.09355              0       -12.6202
            122       -1.08254              0        -12.698
            123         -1.075              0       -12.7736
            124       -1.06462              0       -12.8466
            125       -1.05455              0       -12.9175
            126       -1.04478              0       -12.9862
            127       -1.03824              0       -13.0525
            128       -1.02899              0       -13.1173
            129          -1.02              0       -13.1788
            130       -1.01127              0       -13.2387
            131       -1.00278              0       -13.2973
            132      -0.994521              0       -13.3543
            133      -0.989189              0         -13.41
            134      -0.981333              0       -13.4639
            135      -0.976316              0       -13.5163
            136      -0.971429              0       -13.5673
            137      -0.966667              0        -13.617
            138      -0.962025              0       -13.6655
            139         -0.955              0       -13.7131
            140      -0.948148              0       -13.7595
            141      -0.939024              0       -13.8049
            142       -0.93494              0       -13.8495
            143      -0.930952              0        -13.893
            144      -0.931765              0       -13.9352
            145      -0.930233              0       -13.9762
            146      -0.928736              0       -14.0164
            147      -0.927273              0       -14.0556
            148      -0.925843              0       -14.0939
            149      -0.922222              0       -14.1312
