seed=1725278593
seed2=222
L=10
nstep=10000
tw=1
Jz=0
eps=5
alpha=0
Sz=0
pbc=0
type=1
beta=10
tau=0.001
Jxy=1
wc=10
ss=1
              1           -nan           -nan           -nan
              2           -nan           -nan           -nan
              3           -nan           -nan           -nan
              4           -nan           -nan           -nan
              5           -nan           -nan           -nan
              6           -nan           -nan           -nan
              7           -nan           -nan           -nan
              8           -nan           -nan           -nan
              9           -nan           -nan           -nan
             10           -nan           -nan           -nan
             11           -nan           -nan           -nan
             12           -nan           -nan           -nan
             13           -nan           -nan           -nan
             14           -nan           -nan           -nan
             15           -nan           -nan           -nan
             16           -nan           -nan           -nan
             17           -nan           -nan           -nan
             18           -nan           -nan           -nan
             19           -nan           -nan           -nan
             20           -nan           -nan           -nan
             21           -nan           -nan           -nan
             22           -nan           -nan           -nan
             23           -nan           -nan           -nan
             24           -nan           -nan           -nan
             25           -nan           -nan           -nan
             26           -nan           -nan           -nan
             27           -nan           -nan           -nan
             28           -nan           -nan           -nan
             29           -nan           -nan           -nan
             30           -nan           -nan           -nan
             31           -nan           -nan           -nan
             32           -nan           -nan           -nan
             33           -nan           -nan           -nan
             34           -0.8              0       -15.4822
             35           -1.1              0        -15.353
             36       -1.13333              0       -15.3593
             37          -1.05              0       -15.6085
             38             -1              0       -15.7712
             39             -1              0       -15.8913
             40       -1.05714              0       -15.9988
             41           -1.1              0       -16.0794
             42       -1.11111              0       -16.1224
             43          -1.12              0       -16.1567
             44       -1.10909              0       -16.1893
             45       -1.08333              0       -16.2246
             46       -1.06154              0       -16.2687
             47       -1.04286              0       -16.2944
             48       -1.02667              0       -16.3277
             49             -1              0       -16.3445
             50      -0.964706              0       -16.3482
             51      -0.933333              0       -16.3514
             52      -0.915789              0       -16.3625
             53           -0.9              0       -16.3725
             54      -0.885714              0       -16.3816
             55      -0.881818              0       -16.3859
             56      -0.895652              0       -16.3822
             57      -0.908333              0       -16.3734
             58         -0.912              0       -16.3666
             59      -0.907692              0       -16.3657
             60      -0.911111              0       -16.3634
             61      -0.907143              0       -16.3707
             62      -0.903448              0       -16.3775
             63           -0.9              0       -16.3823
             64      -0.883871              0       -16.4012
             65       -0.88125              0       -16.4091
             66      -0.872727              0       -16.4175
             67      -0.858824              0       -16.4329
             68      -0.851429              0        -16.442
             69      -0.838889              0       -16.4559
             70      -0.821622              0       -16.4696
             71      -0.805263              0       -16.4826
             72      -0.784615              0       -16.4958
             73         -0.765              0       -16.5084
             74      -0.746341              0       -16.5204
             75      -0.728571              0       -16.5318
             76      -0.711628              0       -16.5426
             77           -0.7              0       -16.5523
             78      -0.688889              0       -16.5615
             79      -0.673913              0        -16.571
             80      -0.659574              0       -16.5801
             81      -0.645833              0       -16.5888
             82      -0.636735              0       -16.5954
             83         -0.628              0       -16.6016
             84      -0.623529              0       -16.6065
             85      -0.615385              0        -16.613
             86      -0.607547              0       -16.6192
             87      -0.603704              0       -16.6226
             88           -0.6              0       -16.6233
             89      -0.603571              0       -16.6197
             90      -0.603509              0       -16.6178
             91      -0.606897              0       -16.6153
             92      -0.610169              0       -16.6148
             93      -0.613333              0       -16.6154
             94      -0.616393              0       -16.6155
             95      -0.616129              0       -16.6159
             96      -0.615873              0       -16.6162
             97      -0.615625              0       -16.6166
             98      -0.618462              0       -16.6143
             99      -0.627273              0       -16.6056
            100      -0.632836              0       -16.5991
            101      -0.638235              0       -16.5943
            102      -0.643478              0       -16.5897
            103      -0.645714              0       -16.5896
            104      -0.650704              0       -16.5894
            105      -0.655556              0       -16.5892
            106      -0.654795              0       -16.5924
            107      -0.654054              0       -16.5955
            108      -0.653333              0       -16.5949
            109      -0.652632              0       -16.5942
            110      -0.651948              0       -16.5936
            111      -0.651282              0        -16.593
            112      -0.650633              0       -16.5924
            113          -0.65              0       -16.5918
            114      -0.644444              0       -16.5933
            115      -0.636585              0       -16.5982
            116      -0.628916              0        -16.603
