seed=1725259037
seed2=217
L=10
nstep=10000
tw=1
Jz=0
eps=5
alpha=0
Sz=0
pbc=0
type=1
beta=10
tau=0.001
Jxy=1
wc=10
ss=1
              1           -nan           -nan           -nan
              2           -nan           -nan           -nan
              3           -0.8              0       -16.6277
              4           -0.8              0       -16.6277
              5           -0.8              0       -16.6277
              6           -0.8              0       -16.6277
              7           -0.8              0       -16.6277
              8           -0.8              0       -16.6277
              9           -0.8              0       -16.6277
             10           -0.8              0       -16.6277
             11           -0.8              0       -16.6277
             12           -0.8              0       -16.6277
             13           -0.8              0       -16.6277
             14           -0.8              0       -16.6277
             15           -0.8              0       -16.6277
             16           -0.8              0       -16.6277
             17           -0.8              0       -16.6277
             18           -0.8              0       -16.6277
             19           -0.8              0       -16.6277
             20           -0.8              0       -16.6277
             21           -0.8              0       -16.6277
             22           -0.8              0       -16.6277
             23           -0.8              0       -16.6277
             24           -0.8              0       -16.6277
             25           -0.8              0       -16.6277
             26           -0.8              0       -16.6277
             27           -0.8              0       -16.6277
             28           -0.8              0       -16.6277
             29           -0.8              0       -16.6277
             30           -0.8              0       -16.6277
             31           -0.8              0       -16.6277
             32           -0.8              0       -16.6277
             33           -0.8              0       -16.6277
             34           -0.8              0       -16.6277
             35           -0.8              0       -16.6277
             36           -0.8              0       -16.6277
             37           -0.8              0       -16.6277
             38           -0.8              0       -16.6277
             39           -0.8              0       -16.6277
             40           -0.8              0       -16.6277
             41           -0.8              0       -16.6277
             42           -0.8              0       -16.6277
             43           -0.8              0       -16.6277
             44           -0.8              0       -16.6277
             45           -0.8              0       -16.6277
             46           -0.8              0       -16.6277
             47           -0.8              0       -16.6277
             48           -0.8              0       -16.6277
             49           -0.8              0       -16.6277
             50           -0.8              0       -16.6277
             51           -0.8              0       -16.6277
             52           -0.8              0       -16.6277
             53           -0.8              0       -16.6277
             54           -0.8              0       -16.6277
             55           -0.8              0       -16.6277
             56           -0.8              0       -16.6277
             57           -0.8              0       -16.6277
             58           -0.8              0       -16.6277
             59           -0.8              0       -16.6277
             60           -0.8              0       -16.6277
             61           -0.8              0       -16.6277
             62           -0.8              0       -16.6277
             63           -0.8              0       -16.6277
             64           -0.8              0       -16.6277
             65           -0.8              0       -16.6277
             66           -0.8              0       -16.6277
             67           -0.8              0       -16.6277
             68           -0.8              0       -16.6277
             69           -0.8              0       -16.6277
             70           -0.8              0       -16.6277
             71           -0.8              0       -16.6277
             72           -0.8              0       -16.6277
             73           -0.8              0       -16.6277
             74           -0.8              0       -16.6277
             75           -0.8              0       -16.6277
             76           -0.8              0       -16.6277
             77           -0.8              0       -16.6277
             78           -0.8              0       -16.6277
             79           -0.8              0       -16.6277
             80           -0.8              0       -16.6277
             81           -0.8              0       -16.6277
             82           -0.8              0       -16.6277
             83           -0.8              0       -16.6277
             84           -0.8              0       -16.6277
             85           -0.8              0       -16.6277
             86           -0.8              0       -16.6277
             87           -0.8              0       -16.6277
             88           -0.8              0       -16.6277
             89           -0.8              0       -16.6277
             90           -0.8              0       -16.6277
             91           -0.8              0       -16.6277
             92           -0.8              0       -16.6277
             93           -0.8              0       -16.6277
             94           -0.8              0       -16.6277
             95           -0.8              0       -16.6277
             96           -0.8              0       -16.6277
             97           -0.8              0       -16.6277
             98           -0.8              0       -16.6277
             99           -0.8              0       -16.6277
            100           -0.8              0       -16.6277
            101           -0.8              0       -16.6277
            102           -0.8              0       -16.6277
            103           -0.8              0       -16.6277
            104           -0.8              0       -16.6277
            105           -0.8              0       -16.6277
            106           -0.8              0       -16.6277
            107           -0.8              0       -16.6277
            108           -0.8              0       -16.6277
            109           -0.8              0       -16.6277
            110           -0.8              0       -16.6277
            111           -0.8              0       -16.6277
            112           -0.8              0       -16.6277
            113           -0.8              0       -16.6277
            114           -0.8              0       -16.6277
            115           -0.8              0       -16.6277
            116           -0.8              0       -16.6277
            117           -0.8              0       -16.6277
            118           -0.8              0       -16.6277
            119           -0.8              0       -16.6277
            120           -0.8              0       -16.6277
            121           -0.8              0       -16.6277
            122           -0.8              0       -16.6277
            123           -0.8              0       -16.6277
            124           -0.8              0       -16.6277
            125           -0.8              0       -16.6277
            126           -0.8              0       -16.6277
            127           -0.8              0       -16.6277
            128           -0.8              0       -16.6277
            129           -0.8              0       -20.0019
            130           -0.8              0       -21.9911
            131           -0.8              0       -22.9857
            132           -0.8              0       -23.5965
            133           -0.8              0       -24.0037
            134      -0.771429              0       -24.3022
            135         -0.775              0       -24.5227
            136           -0.8              0       -24.7019
            137           -0.8              0       -24.9201
            138      -0.818182              0       -25.0998
            139           -0.8              0       -25.2691
            140           -0.8              0       -25.4286
            141           -0.8              0       -25.5854
            142           -0.8              0       -25.7212
            143         -0.825              0        -25.819
            144      -0.835294              0        -25.907
            145      -0.833333              0       -25.9965
            146      -0.831579              0       -26.0765
            147          -0.82              0       -26.1508
            148           -0.8              0         -26.22
            149      -0.781818              0       -26.2903
            150      -0.773913              0       -26.3631
            151      -0.766667              0       -26.4299
            152          -0.76              0        -26.491
            153      -0.753846              0       -26.5473
            154      -0.755556              0       -26.5989
            155      -0.757143              0       -26.6467
            156      -0.765517              0       -26.6872
            157          -0.76              0       -26.7295
            158      -0.754839              0       -26.7669
            159          -0.75              0       -26.8065
            160      -0.745455              0       -26.8437
            161      -0.747059              0       -26.8769
            162      -0.754286              0       -26.8903
            163      -0.761111              0       -26.9002
            164      -0.767568              0       -26.9275
            165      -0.773684              0       -26.9571
            166      -0.779487              0       -26.9851
            167         -0.785              0       -27.0108
            168      -0.790244              0       -27.0353
            169      -0.795238              0       -27.0586
            170           -0.8              0       -27.0808
            171      -0.804545              0       -27.1021
            172           -0.8              0       -27.1221
            173      -0.795652              0       -27.1413
            174      -0.791489              0       -27.1596
            175      -0.791667              0       -27.1711
            176      -0.791837              0       -27.1901
            177         -0.788              0       -27.2086
            178      -0.784314              0       -27.2265
            179      -0.780769              0       -27.2436
            180      -0.777358              0       -27.2601
            181      -0.774074              0       -27.2757
            182      -0.774545              0       -27.2904
            183         -0.775              0       -27.3045
            184      -0.775439              0       -27.3181
            185      -0.775862              0       -27.3313
            186      -0.776271              0        -27.344
            187      -0.776667              0       -27.3562
            188      -0.780328              0       -27.3694
            189      -0.780645              0       -27.3786
            190      -0.780952              0       -27.3866
            191       -0.78125              0       -27.3952
            192      -0.781538              0       -27.4036
            193      -0.781818              0       -27.4117
            194       -0.78209              0       -27.4196
            195      -0.782353              0       -27.4272
            196      -0.782609              0        -27.435
            197      -0.782857              0       -27.4426
            198      -0.783099              0         -27.45
            199      -0.780556              0       -27.4597
            200      -0.778082              0       -27.4692
            201      -0.775676              0       -27.4784
            202      -0.773333              0       -27.4874
            203      -0.771053              0       -27.4961
            204      -0.768831              0       -27.5047
            205      -0.766667              0       -27.5129
            206      -0.764557              0        -27.521
            207        -0.7625              0       -27.5289
            208      -0.758025              0       -27.5346
            209      -0.753659              0       -27.5402
            210      -0.751807              0       -27.5473
            211          -0.75              0       -27.5543
            212      -0.748235              0       -27.5611
            213      -0.746512              0       -27.5677
            214      -0.742529              0       -27.5877
            215      -0.738636              0       -27.6072
            216      -0.734831              0       -27.6263
            217      -0.731111              0       -27.6446
            218      -0.727473              0       -27.6625
            219      -0.723913              0       -27.6799
            220       -0.72043              0       -27.6971
            221      -0.717021              0       -27.7138
            222      -0.711579              0       -27.7436
            223       -0.70625              0       -27.7727
            224      -0.701031              0       -27.8013
            225      -0.695918              0       -27.8323
            226      -0.690909              0       -27.8628
            227         -0.686              0       -27.8926
            228      -0.679208              0       -27.9222
            229      -0.672549              0       -27.9511
            230      -0.666019              0       -27.9795
            231      -0.659615              0       -28.0073
            232      -0.653333              0       -28.0346
            233       -0.64717              0       -28.0614
            234      -0.641121              0       -28.0876
            235      -0.635185              0       -28.1134
            236      -0.629358              0       -28.1387
            237      -0.623636              0       -28.1636
            238      -0.618018              0        -28.188
            239        -0.6125              0        -28.212
            240       -0.60708              0       -28.2355
            241      -0.601754              0       -28.2587
            242      -0.596522              0       -28.2814
            243      -0.591379              0       -28.3037
            244      -0.588034              0       -28.3246
            245      -0.583051              0       -28.3462
            246      -0.578151              0       -28.3675
            247      -0.573333              0       -28.3883
            248      -0.568595              0       -28.4089
            249      -0.563934              0       -28.4291
            250       -0.55935              0       -28.4489
            251      -0.554839              0       -28.4685
            252        -0.5504              0       -28.4877
            253      -0.547619              0       -28.5066
            254      -0.544882              0       -28.5252
            255      -0.542188              0       -28.5434
            256      -0.537984              0       -28.5615
            257      -0.533846              0       -28.5793
            258      -0.529771              0       -28.5968
            259      -0.525758              0        -28.614
            260      -0.523308              0       -28.6306
            261      -0.520896              0       -28.6468
            262      -0.518519              0       -28.6629
            263      -0.514706              0       -28.6791
            264      -0.510949              0       -28.6951
            265      -0.507246              0       -28.7109
            266      -0.505036              0       -28.7253
            267      -0.502857              0       -28.7395
            268      -0.500709              0       -28.7535
            269      -0.498592              0       -28.7674
            270      -0.496503              0        -28.781
            271      -0.494444              0       -28.7944
            272      -0.492414              0       -28.8077
            273      -0.490411              0       -28.8207
            274      -0.487075              0       -28.8347
            275      -0.485135              0       -28.8476
            276      -0.483221              0       -28.8603
            277          -0.48              0       -28.8737
            278      -0.476821              0        -28.887
            279      -0.473684              0          -28.9
            280      -0.471895              0       -28.9125
            281       -0.47013              0       -28.9248
            282      -0.468387              0        -28.937
            283      -0.466667              0        -28.949
            284      -0.464968              0       -28.9609
            285      -0.463291              0       -28.9726
            286      -0.460377              0       -28.9845
            287        -0.4575              0       -28.9963
            288      -0.454658              0        -29.008
            289      -0.451852              0       -29.0195
            290      -0.450307              0       -29.0299
            291       -0.44878              0       -29.0401
            292      -0.447273              0       -29.0503
            293      -0.446988              0       -29.0591
            294      -0.445509              0        -29.069
            295      -0.444048              0       -29.0788
            296      -0.442604              0       -29.0884
            297      -0.442353              0       -29.0979
            298      -0.442105              0       -29.1072
            299      -0.440698              0       -29.1173
            300      -0.439306              0       -29.1274
            301      -0.437931              0       -29.1373
            302      -0.436571              0       -29.1471
            303      -0.435227              0       -29.1568
            304      -0.433898              0       -29.1664
            305      -0.431461              0        -29.176
            306       -0.42905              0       -29.1854
            307      -0.426667              0       -29.1948
            308      -0.424309              0       -29.2041
            309      -0.421978              0       -29.2133
            310      -0.419672              0       -29.2223
            311      -0.417391              0       -29.2313
            312      -0.415135              0       -29.2402
            313      -0.412903              0        -29.249
            314      -0.410695              0       -29.2576
            315      -0.409574              0       -29.2659
            316      -0.407407              0       -29.2744
            317      -0.405263              0       -29.2828
            318      -0.403141              0       -29.2911
            319      -0.401042              0       -29.2994
            320      -0.398964              0       -29.3075
            321      -0.396907              0       -29.3156
            322      -0.395897              0       -29.3235
            323      -0.394898              0       -29.3314
            324      -0.393909              0       -29.3391
            325      -0.393939              0       -29.3459
            326       -0.39397              0       -29.3526
            327         -0.394              0       -29.3592
            328       -0.39403              0       -29.3658
            329      -0.393069              0       -29.3723
            330      -0.392118              0       -29.3788
            331      -0.391176              0       -29.3852
            332      -0.390244              0       -29.3916
            333       -0.38932              0       -29.3979
            334      -0.388406              0       -29.4041
            335      -0.388462              0       -29.4099
            336      -0.388517              0       -29.4157
            337      -0.388571              0       -29.4213
            338      -0.387678              0       -29.4273
            339      -0.386792              0       -29.4333
            340      -0.385915              0       -29.4392
            341      -0.385047              0        -29.445
            342      -0.384186              0       -29.4508
            343      -0.384259              0       -29.4546
            344       -0.38341              0       -29.4592
            345      -0.382569              0       -29.4638
            346      -0.381735              0       -29.4683
            347          -0.38              0       -29.4747
            348      -0.378281              0        -29.481
            349      -0.376577              0       -29.4873
            350      -0.374888              0       -29.4935
            351      -0.373214              0       -29.4996
            352      -0.371556              0       -29.5057
            353      -0.369912              0       -29.5118
            354      -0.368282              0       -29.5178
            355      -0.366667              0       -29.5237
            356      -0.365066              0       -29.5296
            357      -0.364348              0       -29.5353
            358      -0.363636              0        -29.541
            359      -0.362931              0       -29.5466
            360       -0.36309              0        -29.552
            361      -0.363248              0       -29.5574
            362      -0.363404              0       -29.5627
            363      -0.363559              0       -29.5679
            364      -0.364557              0       -29.5731
            365      -0.365546              0       -29.5781
            366      -0.366527              0       -29.5831
            367        -0.3675              0       -29.5881
