seed=1725259037
seed2=194
L=10
nstep=10000
tw=1
Jz=0
eps=5
alpha=0
Sz=0
pbc=0
type=1
beta=10
tau=0.001
Jxy=1
wc=10
ss=1
              1           -nan           -nan           -nan
              2           -nan           -nan           -nan
              3           -nan           -nan           -nan
              4           -nan           -nan           -nan
              5           -0.8              0       -22.1696
              6           -0.8              0       -22.1696
              7           -0.8              0       -22.1696
              8           -0.8              0       -22.1696
              9          -0.76              0       -22.5972
             10      -0.733333              0       -22.8826
             11      -0.714286              0       -23.0865
             12           -0.7              0       -23.2394
             13      -0.688889              0       -23.3583
             14          -0.66              0       -23.5437
             15      -0.636364              0       -23.6844
             16           -0.6              0       -23.8128
             17      -0.569231              0       -23.9214
             18      -0.542857              0       -24.0145
             19      -0.533333              0       -24.0943
             20         -0.525              0       -24.1773
             21      -0.494118              0       -24.3185
             22      -0.466667              0        -24.444
             23      -0.442105              0       -24.5562
             24          -0.43              0       -24.6496
             25      -0.419048              0       -24.7341
             26      -0.409091              0       -24.8109
             27      -0.408696              0       -24.8776
             28      -0.408333              0       -24.9387
             29         -0.408              0       -24.9949
             30           -0.4              0       -25.0526
             31      -0.392593              0       -25.1061
             32      -0.392857              0       -25.1538
             33      -0.393103              0       -25.1981
             34          -0.38              0       -25.2441
             35      -0.367742              0       -25.2871
             36       -0.35625              0       -25.3274
             37      -0.345455              0       -25.3653
             38      -0.335294              0       -25.4009
             39      -0.325714              0       -25.4345
             40      -0.316667              0       -25.4662
             41      -0.318919              0       -25.4908
             42      -0.321053              0        -25.514
             43      -0.323077              0       -25.5361
             44          -0.33              0       -25.5569
             45      -0.336585              0       -25.5766
             46      -0.342857              0       -25.5954
             47      -0.353488              0       -25.6133
             48      -0.359091              0       -25.6332
             49      -0.364444              0         -25.65
             50      -0.365217              0       -25.6684
             51      -0.365957              0        -25.686
             52        -0.3625              0        -25.703
             53      -0.359184              0        -25.718
             54          -0.36              0       -25.7289
             55      -0.352941              0       -25.7455
             56      -0.346154              0       -25.7615
             57      -0.339623              0       -25.7769
             58      -0.337037              0        -25.791
             59      -0.334545              0       -25.8046
             60      -0.332143              0       -25.8124
             61      -0.329825              0         -25.82
             62      -0.327586              0       -25.8273
             63      -0.325424              0       -25.8397
             64      -0.326667              0       -25.8499
             65      -0.331148              0       -25.8603
             66      -0.335484              0       -25.8703
             67      -0.339683              0       -25.8795
             68      -0.340625              0       -25.8888
             69      -0.344615              0       -25.8945
             70      -0.342424              0       -25.9016
             71      -0.337313              0       -25.9117
             72      -0.332353              0       -25.9215
             73      -0.327536              0        -25.931
             74      -0.322857              0       -25.9402
             75      -0.321127              0       -25.9488
             76      -0.319444              0       -25.9571
             77      -0.317808              0       -25.9652
             78      -0.316216              0       -25.9731
             79      -0.314667              0       -25.9808
             80      -0.315789              0        -25.985
             81      -0.319481              0        -25.987
             82      -0.323077              0       -25.9889
             83      -0.324051              0       -25.9911
             84         -0.325              0       -25.9932
             85      -0.323457              0       -25.9975
             86      -0.321951              0       -26.0016
             87      -0.322892              0       -26.0038
             88       -0.32381              0       -26.0059
             89      -0.322353              0       -26.0108
             90       -0.32093              0       -26.0156
             91       -0.31954              0       -26.0203
             92      -0.318182              0       -26.0249
             93      -0.316854              0       -26.0294
             94      -0.315556              0       -26.0339
             95      -0.314286              0       -26.0382
             96       -0.31087              0       -26.0441
             97      -0.307527              0       -26.0498
             98      -0.306383              0       -26.0546
             99      -0.307368              0       -26.0593
            100      -0.310417              0       -26.0638
            101      -0.313402              0       -26.0682
            102      -0.316327              0       -26.0725
            103      -0.321212              0       -26.0764
            104         -0.324              0        -26.081
            105      -0.326733              0       -26.0855
            106      -0.327451              0       -26.0883
            107      -0.330097              0       -26.0906
            108      -0.332692              0       -26.0929
            109      -0.335238              0       -26.0952
            110      -0.337736              0       -26.0974
            111      -0.342056              0       -26.0991
            112      -0.340741              0       -26.1029
            113       -0.33945              0       -26.1067
