seed=1725278593
seed2=99
L=10
nstep=10000
tw=1
Jz=0
eps=5
alpha=0
Sz=0
pbc=0
type=1
beta=10
tau=0.001
Jxy=1
wc=10
ss=1
            172      -0.743529              0       -15.2645
            173      -0.751163              0       -15.2623
            174      -0.758621              0       -15.2601
            175      -0.768182              0       -15.2579
            176      -0.775281              0       -15.2557
            177      -0.782222              0       -15.2536
            178      -0.793407              0        -15.249
            179           -0.8              0       -15.2466
            180      -0.806452              0       -15.2442
            181      -0.812766              0       -15.2412
            182      -0.816842              0       -15.2381
            183       -0.81875              0        -15.235
            184      -0.818557              0       -15.2326
            185      -0.818367              0       -15.2303
            186      -0.818182              0       -15.2307
            187         -0.818              0       -15.2318
            188      -0.817822              0       -15.2312
            189      -0.819608              0       -15.2305
            190      -0.821359              0       -15.2304
            191      -0.823077              0       -15.2299
            192      -0.824762              0       -15.2292
            193      -0.824528              0       -15.2305
            194      -0.824299              0       -15.2319
            195      -0.824074              0       -15.2332
            196      -0.825688              0       -15.2343
            197      -0.827273              0       -15.2326
            198      -0.828829              0       -15.2308
            199      -0.828571              0       -15.2303
            200      -0.828319              0       -15.2299
            201       -0.82807              0       -15.2305
            202      -0.831304              0       -15.2291
            203      -0.834483              0       -15.2268
            204      -0.835897              0       -15.2263
            205      -0.838983              0       -15.2258
            206      -0.838655              0       -15.2255
            207      -0.838333              0       -15.2253
            208      -0.836364              0       -15.2251
            209      -0.836066              0       -15.2248
            210      -0.834146              0       -15.2245
            211      -0.832258              0       -15.2242
            212        -0.8288              0       -15.2253
            213       -0.82381              0       -15.2264
            214      -0.818898              0       -15.2275
            215      -0.814063              0       -15.2285
            216      -0.809302              0       -15.2295
            217      -0.804615              0       -15.2305
            218      -0.801527              0       -15.2316
            219      -0.798485              0       -15.2327
            220      -0.795489              0       -15.2338
            221       -0.79403              0        -15.234
            222      -0.792593              0       -15.2342
            223      -0.791176              0       -15.2346
            224      -0.789781              0       -15.2348
            225      -0.789855              0       -15.2348
            226      -0.789928              0       -15.2348
            227      -0.792857              0       -15.2337
            228      -0.797163              0       -15.2312
            229      -0.798592              0       -15.2301
            230           -0.8              0        -15.229
            231           -0.8              0        -15.229
            232           -0.8              0        -15.229
            233           -0.8              0        -15.229
            234           -0.8              0        -15.229
            235           -0.8              0        -15.229
            236           -0.8              0        -15.229
            237           -0.8              0        -15.229
            238           -0.8              0        -15.229
            239           -0.8              0        -15.229
            240           -0.8              0        -15.229
            241           -0.8              0        -15.229
            242           -0.8              0        -15.229
            243           -0.8              0        -15.229
            244           -0.8              0        -15.229
            245           -0.8              0        -15.229
            246           -0.8              0        -15.229
            247           -0.8              0        -15.229
            248           -0.8              0        -15.229
            249           -0.8              0        -15.229
            250           -0.8              0        -15.229
            251           -0.8              0        -15.229
            252           -0.8              0        -15.229
            253           -0.8              0        -15.229
            254           -0.8              0        -15.229
            255           -0.8              0        -15.229
            256           -0.8              0        -15.229
            257           -0.8              0        -15.229
            258           -0.8              0        -15.229
            259           -0.8              0        -15.229
            260           -0.8              0        -15.229
            261           -0.8              0        -15.229
            262           -0.8              0        -15.229
            263           -0.8              0        -15.229
            264           -0.8              0        -15.229
            265           -0.8              0        -15.229
            266           -0.8              0        -15.229
            267           -0.8              0        -15.229
            268           -0.8              0        -15.229
            269           -0.8              0        -15.229
            270           -0.8              0        -15.229
            271           -0.8              0        -15.229
            272           -0.8              0        -15.229
            273           -0.8              0        -15.229
            274           -0.8              0        -15.229
            275           -0.8              0        -15.229
            276           -0.8              0        -15.229
            277           -0.8              0        -15.229
            278           -0.8              0        -15.229
            279           -0.8              0        -15.229
            280           -0.8              0        -15.229
            281           -0.8              0        -15.229
            282           -0.8              0        -15.229
            283           -0.8              0        -15.229
            284           -0.8              0        -15.229
            285           -0.8              0        -15.229
            286           -0.8              0        -15.229
            287           -0.8              0        -15.229
            288           -0.8              0        -15.229
            289           -0.8              0        -15.229
            290           -0.8              0        -15.229
            291           -0.8              0        -15.229
            292           -0.8              0        -15.229
            293           -0.8              0        -15.229
            294           -0.8              0        -15.229
            295           -0.8              0        -15.229
            296           -0.8              0        -15.229
            297           -0.8              0        -15.229
            298           -0.8              0        -15.229
            299           -0.8              0        -15.229
            300           -0.8              0        -15.229
            301           -0.8              0        -15.229
            302           -0.8              0        -15.229
            303           -0.8              0        -15.229
            304           -0.8              0        -15.229
            305           -0.8              0        -15.229
            306           -0.8              0        -15.229
            307           -0.8              0        -15.229
            308           -0.8              0        -15.229
            309           -0.8              0        -15.229
            310           -0.8              0        -15.229
            311           -0.8              0        -15.229
            312           -0.8              0        -15.229
            313           -0.8              0        -15.229
            314           -0.8              0        -15.229
            315           -0.8              0        -15.229
            316           -0.8              0        -15.229
            317           -0.8              0        -15.229
            318           -0.8              0        -15.229
            319           -0.8              0        -15.229
            320           -0.8              0        -15.229
            321           -0.8              0        -15.229
            322           -0.8              0        -15.229
            323           -0.8              0        -15.229
            324           -0.8              0        -15.229
            325           -0.8              0        -15.229
            326           -0.8              0        -15.229
            327           -0.8              0        -15.229
            328           -0.8              0        -15.229
            329           -0.8              0        -15.229
            330           -0.8              0        -15.229
            331           -0.8              0        -15.229
            332           -0.8              0        -15.229
            333           -0.8              0        -15.229
            334           -0.8              0        -15.229
            335           -0.8              0        -15.229
            336           -0.8              0        -15.229
            337           -0.8              0        -15.229
            338           -0.8              0        -15.229
            339           -0.8              0        -15.229
            340           -0.8              0        -15.229
            341           -0.8              0        -15.229
            342           -0.8              0        -15.229
            343           -0.8              0        -15.229
            344           -0.8              0        -15.229
            345           -0.8              0        -15.229
            346           -0.8              0        -15.229
            347           -0.8              0        -15.229
            348           -0.8              0        -15.229
            349           -0.8              0        -15.229
            350           -0.8              0        -15.229
            351           -0.8              0        -15.229
            352           -0.8              0        -15.229
            353           -0.8              0        -15.229
            354           -0.8              0        -15.229
            355           -0.8              0        -15.229
            356           -0.8              0        -15.229
            357           -0.8              0        -15.229
            358           -0.8              0        -15.229
            359           -0.8              0        -15.229
            360           -0.8              0        -15.229
            361           -0.8              0        -15.229
            362           -0.8              0        -15.229
            363           -0.8              0        -15.229
            364           -0.8              0        -15.229
            365           -0.8              0        -15.229
            366           -0.8              0        -15.229
            367           -0.8              0        -15.229
            368           -0.8              0        -15.229
            369           -0.8              0        -15.229
            370           -0.8              0        -15.229
            371           -0.8              0        -15.229
            372           -0.8              0        -15.229
            373           -0.8              0        -15.229
            374           -0.8              0        -15.229
            375           -0.8              0        -15.229
            376           -0.8              0        -15.229
            377           -0.8              0        -15.229
            378           -0.8              0        -15.229
            379           -0.8              0        -15.229
            380           -0.8              0        -15.229
            381           -0.8              0        -15.229
            382           -0.8              0        -15.229
            383           -0.8              0        -15.229
            384           -0.8              0        -15.229
            385           -0.8              0        -15.229
            386           -0.8              0        -15.229
            387           -0.8              0        -15.229
            388           -0.8              0        -15.229
            389           -0.8              0        -15.229
            390           -0.8              0        -15.229
            391           -0.8              0        -15.229
            392           -0.8              0        -15.229
            393           -0.8              0        -15.229
            394           -0.8              0        -15.229
            395           -0.8              0        -15.229
            396           -0.8              0        -15.229
            397           -0.8              0        -15.229
            398           -0.8              0        -15.229
            399           -0.8              0        -15.229
            400           -0.8              0        -15.229
            401           -0.8              0        -15.229
            402           -0.8              0        -15.229
            403           -0.8              0        -15.229
            404           -0.8              0        -15.229
            405           -0.8              0        -15.229
            406           -0.8              0        -15.229
            407           -0.8              0        -15.229
            408           -0.8              0        -15.229
            409           -0.8              0        -15.229
            410           -0.8              0        -15.229
            411           -0.8              0        -15.229
            412           -0.8              0        -15.229
            413           -0.8              0        -15.229
            414           -0.8              0        -15.229
            415           -0.8              0        -15.229
            416           -0.8              0        -15.229
            417           -0.8              0        -15.229
            418           -0.8              0        -15.229
            419           -0.8              0        -15.229
            420           -0.8              0        -15.229
            421           -0.8              0        -15.229
            422           -0.8              0        -15.229
            423           -0.8              0        -15.229
            424           -0.8              0        -15.229
            425           -0.8              0        -15.229
            426           -0.8              0        -15.229
            427           -0.8              0        -15.229
            428           -0.8              0        -15.229
            429           -0.8              0        -15.229
            430           -0.8              0        -15.229
            431           -0.8              0        -15.229
            432           -0.8              0        -15.229
            433           -0.8              0        -15.229
            434           -0.8              0        -15.229
            435           -0.8              0        -15.229
            436           -0.8              0        -15.229
            437           -0.8              0        -15.229
            438           -0.8              0        -15.229
            439           -0.8              0        -15.229
            440           -0.8              0        -15.229
            441           -0.8              0        -15.229
            442           -0.8              0        -15.229
            443           -0.8              0        -15.229
            444           -0.8              0        -15.229
            445           -0.8              0        -15.229
