seed=1725259037
seed2=171
L=10
nstep=10000
tw=1
Jz=0
eps=5
alpha=0
Sz=0
pbc=0
type=1
beta=10
tau=0.001
Jxy=1
wc=10
ss=1
              1           -nan           -nan           -nan
              2           -nan           -nan           -nan
              3           -nan           -nan           -nan
              4           -0.6              0       -22.2429
              5           -0.6              0       -22.2429
              6      -0.666667              0       -22.2182
              7          -0.65              0       -22.2124
              8          -0.64              0       -22.2089
              9      -0.666667              0       -22.1839
             10      -0.685714              0       -22.1828
             11           -0.7              0       -22.1922
             12      -0.711111              0       -22.1995
             13          -0.72              0       -22.2053
             14      -0.727273              0       -22.2101
             15      -0.733333              0       -22.2368
             16      -0.723077              0       -22.2797
             17      -0.714286              0       -22.3085
             18      -0.693333              0       -22.3493
             19        -0.6875              0       -22.3764
             20      -0.670588              0       -22.4046
             21      -0.644444              0       -22.4385
             22      -0.610526              0       -22.4756
             23          -0.58              0        -22.509
             24      -0.561905              0        -22.539
             25      -0.545455              0       -22.5662
             26       -0.53913              0       -22.5822
             27         -0.525              0       -22.6054
             28         -0.512              0       -22.6267
             29           -0.5              0       -22.6463
             30      -0.496296              0       -22.6607
             31      -0.492857              0        -22.674
             32      -0.510345              0       -22.6839
             33      -0.533333              0       -22.6875
             34      -0.541935              0       -22.6915
             35          -0.55              0       -22.6953
             36      -0.557576              0       -22.6988
             37      -0.564706              0        -22.703
             38      -0.571429              0       -22.7069
             39      -0.577778              0       -22.7116
             40      -0.583784              0        -22.716
             41      -0.584211              0       -22.7181
             42      -0.579487              0       -22.7228
             43          -0.57              0       -22.7284
             44      -0.560976              0       -22.7337
             45      -0.552381              0       -22.7388
             46      -0.544186              0       -22.7436
             47      -0.536364              0       -22.7483
             48      -0.533333              0       -22.7514
             49      -0.530435              0       -22.7545
             50       -0.53617              0       -22.7574
             51      -0.541667              0       -22.7603
             52      -0.546939              0        -22.763
             53         -0.544              0       -22.7672
             54      -0.545098              0       -22.7664
             55      -0.546154              0       -22.7657
             56      -0.550943              0       -22.7594
             57      -0.551852              0       -22.7547
             58      -0.556364              0       -22.7497
             59      -0.564286              0        -22.743
             60      -0.568421              0       -22.7385
             61      -0.575862              0       -22.7337
             62      -0.583051              0       -22.7292
             63      -0.586667              0       -22.7297
             64      -0.590164              0       -22.7302
             65      -0.590323              0       -22.7347
             66      -0.590476              0       -22.7389
             67      -0.590625              0       -22.7431
             68      -0.596923              0       -22.7438
             69      -0.606061              0       -22.7435
             70      -0.614925              0       -22.7412
             71      -0.623529              0       -22.7389
             72      -0.628986              0       -22.7391
             73      -0.634286              0       -22.7414
             74       -0.63662              0       -22.7441
             75      -0.636111              0        -22.748
             76      -0.632877              0        -22.752
             77       -0.62973              0       -22.7559
             78      -0.626667              0       -22.7597
             79      -0.623684              0       -22.7625
             80      -0.620779              0       -22.7653
             81      -0.620513              0       -22.7625
             82      -0.620253              0       -22.7598
             83        -0.6175              0       -22.7618
             84      -0.614815              0        -22.765
             85      -0.614634              0       -22.7638
             86      -0.612048              0        -22.765
             87      -0.609524              0       -22.7685
             88      -0.607059              0        -22.772
             89      -0.604651              0       -22.7753
             90      -0.602299              0       -22.7786
             91           -0.6              0       -22.7818
             92      -0.597753              0        -22.785
             93      -0.595556              0       -22.7881
             94      -0.593407              0       -22.7911
             95      -0.591304              0        -22.794
             96      -0.587097              0       -22.7973
             97      -0.580851              0        -22.801
             98      -0.578947              0        -22.804
             99      -0.577083              0       -22.8069
            100      -0.575258              0       -22.8098
            101      -0.571429              0       -22.8129
            102      -0.569697              0       -22.8151
            103         -0.566              0        -22.818
            104      -0.562376              0       -22.8209
            105      -0.556863              0        -22.824
            106      -0.551456              0       -22.8271
            107          -0.55              0       -22.8277
            108      -0.548571              0       -22.8282
            109       -0.54717              0        -22.829
            110      -0.545794              0       -22.8299
            111      -0.544444              0       -22.8317
            112      -0.543119              0       -22.8336
            113      -0.541818              0       -22.8354
