seed=1725259037
seed2=96
L=10
nstep=10000
tw=1
Jz=0
eps=5
alpha=0
Sz=0
pbc=0
type=1
beta=10
tau=0.001
Jxy=1
wc=10
ss=1
              1           -nan           -nan           -nan
              2           -0.8              0       -7.16873
              3           -0.7              0       -7.43787
              4           -0.8              0       -7.58331
              5          -0.85              0       -7.63432
              6          -0.92              0       -8.01175
              7       -1.03333              0       -8.37723
              8       -1.11429              0       -8.67825
              9           -1.2              0       -8.88887
             10       -1.24444              0       -9.07081
             11          -1.28              0       -9.21637
             12       -1.32727              0       -9.32586
             13       -1.36667              0       -9.41431
             14       -1.43077              0       -9.57691
             15           -1.5              0       -9.71547
             16           -1.5              0       -9.71547
             17           -1.5              0       -9.71547
             18           -1.5              0       -9.71547
             19           -1.5              0       -9.71547
             20           -1.5              0       -9.71547
             21           -1.5              0       -9.71547
             22           -1.5              0       -9.71547
             23           -1.5              0       -9.71547
             24           -1.5              0       -9.71547
             25           -1.5              0       -9.71547
             26           -1.5              0       -9.71547
             27           -1.5              0       -9.71547
             28           -1.5              0       -9.71547
             29           -1.5              0       -9.71547
             30           -1.5              0       -9.71547
             31           -1.5              0       -9.71547
             32           -1.5              0       -9.71547
             33           -1.5              0       -9.71547
             34           -1.5              0       -9.71547
             35           -1.5              0       -9.71547
             36           -1.5              0       -9.71547
             37           -1.5              0       -9.71547
             38           -1.5              0       -9.71547
             39           -1.5              0       -9.71547
             40           -1.5              0       -9.71547
             41           -1.5              0       -9.71547
             42           -1.5              0       -9.71547
             43           -1.5              0       -9.71547
             44           -1.5              0       -9.71547
             45           -1.5              0       -9.71547
             46           -1.5              0       -9.71547
             47           -1.5              0       -9.71547
             48           -1.5              0       -9.71547
             49           -1.5              0       -9.71547
             50           -1.5              0       -9.71547
             51           -1.5              0       -9.71547
             52           -1.5              0       -9.71547
             53           -1.5              0       -9.71547
             54           -1.5              0       -9.71547
             55           -1.5              0       -9.71547
             56           -1.5              0       -9.71547
             57           -1.5              0       -9.71547
             58           -1.5              0       -9.71547
             59           -1.5              0       -9.71547
             60           -1.5              0       -9.71547
             61           -1.5              0       -9.71547
             62           -1.5              0       -9.71547
             63           -1.5              0       -9.71547
             64           -1.5              0       -9.71547
             65           -1.5              0       -9.71547
             66           -1.5              0       -9.71547
             67           -1.5              0       -9.71547
             68           -1.5              0       -9.71547
             69           -1.5              0       -9.71547
             70           -1.5              0       -9.71547
             71           -1.5              0       -9.71547
             72           -1.5              0       -9.71547
             73           -1.5              0       -9.71547
             74           -1.5              0       -9.71547
             75           -1.5              0       -9.71547
             76           -1.5              0       -9.71547
             77           -1.5              0       -9.71547
             78           -1.5              0       -9.71547
             79           -1.5              0       -9.71547
             80           -1.5              0       -9.71547
             81           -1.5              0       -9.71547
             82           -1.5              0       -9.71547
             83           -1.5              0       -9.71547
             84           -1.5              0       -9.71547
             85           -1.5              0       -9.71547
             86           -1.5              0       -9.71547
             87           -1.5              0       -9.71547
             88           -1.5              0       -9.71547
             89           -1.5              0       -9.71547
             90           -1.5              0       -9.71547
             91           -1.5              0       -9.71547
             92           -1.5              0       -9.71547
             93           -1.5              0       -9.71547
             94           -1.5              0       -9.71547
             95           -1.5              0       -9.71547
             96           -1.5              0       -9.71547
             97           -1.5              0       -9.71547
             98           -1.5              0       -9.71547
             99           -1.5              0       -9.71547
            100           -1.5              0       -9.71547
            101           -1.5              0       -9.71547
            102           -1.5              0       -9.71547
            103           -1.5              0       -9.71547
            104           -1.5              0       -9.71547
            105           -1.5              0       -9.71547
            106           -1.5              0       -9.71547
            107           -1.5              0       -9.71547
            108           -1.5              0       -9.71547
            109           -1.5              0       -9.71547
            110           -1.5              0       -9.71547
            111           -1.5              0       -9.71547
            112           -1.5              0       -9.71547
            113           -1.5              0       -9.71547
            114           -1.5              0       -9.71547
            115           -1.5              0       -9.71547
            116           -1.5              0       -9.71547
            117           -1.5              0       -9.71547
            118           -1.5              0       -9.71547
            119           -1.5              0       -9.71547
            120           -1.5              0       -9.71547
            121           -1.5              0       -9.71547
            122           -1.5              0       -9.71547
            123           -1.5              0       -9.71547
            124           -1.5              0       -9.71547
            125           -1.5              0       -9.71547
            126           -1.5              0       -9.71547
            127           -1.5              0       -9.71547
            128           -1.5              0       -9.71547
            129           -1.5              0       -9.71547
            130           -1.5              0       -9.71547
            131           -1.5              0       -9.71547
            132           -1.5              0       -9.71547
            133           -1.5              0       -9.71547
            134           -1.5              0       -9.71547
            135           -1.5              0       -9.71547
            136           -1.5              0       -9.71547
            137           -1.5              0       -9.71547
            138           -1.5              0       -9.71547
            139           -1.5              0       -9.71547
            140           -1.5              0       -9.71547
            141           -1.5              0       -9.71547
            142           -1.5              0       -9.71547
            143           -1.5              0       -9.71547
            144           -1.5              0       -9.71547
            145           -1.5              0       -9.71547
            146           -1.5              0       -9.71547
            147           -1.5              0       -9.71547
            148           -1.5              0       -9.71547
            149           -1.5              0       -9.71547
            150           -1.5              0       -9.71547
            151           -1.5              0       -9.71547
            152           -1.5              0       -9.71547
            153           -1.5              0       -9.71547
            154           -1.5              0       -9.71547
            155           -1.5              0       -9.71547
            156           -1.5              0       -9.71547
            157           -1.5              0       -9.71547
            158           -1.5              0       -9.71547
            159           -1.5              0       -9.71547
            160           -1.5              0       -9.71547
            161           -1.5              0       -9.71547
            162           -1.5              0       -9.71547
            163           -1.5              0       -9.71547
            164           -1.5              0       -9.71547
            165           -1.5              0       -9.71547
            166           -1.5              0       -9.71547
            167           -1.5              0       -9.71547
            168           -1.5              0       -9.71547
            169           -1.5              0       -9.71547
            170           -1.5              0       -9.71547
            171           -1.5              0       -9.71547
            172           -1.5              0       -9.71547
            173           -1.5              0       -9.71547
            174           -1.5              0       -9.71547
            175           -1.5              0       -9.71547
            176           -1.5              0       -9.71547
            177           -1.5              0       -9.71547
            178           -1.5              0       -9.71547
            179           -1.5              0       -9.71547
            180           -1.5              0       -9.71547
            181           -1.5              0       -9.71547
            182           -1.5              0       -9.71547
            183           -1.5              0       -9.71547
            184           -1.5              0       -9.71547
            185           -1.5              0       -9.71547
            186           -1.5              0       -9.71547
            187           -1.5              0       -9.71547
            188           -1.5              0       -9.71547
            189           -1.5              0       -9.71547
            190           -1.5              0       -9.71547
            191           -1.5              0       -9.71547
            192           -1.5              0       -9.71547
            193           -1.5              0       -9.71547
            194           -1.5              0       -9.71547
            195           -1.5              0       -9.71547
            196           -1.5              0       -9.71547
            197           -1.5              0       -9.71547
            198           -1.5              0       -9.71547
            199           -1.5              0       -9.71547
            200           -1.5              0       -9.71547
            201           -1.5              0       -9.71547
            202           -1.5              0       -9.71547
            203           -1.5              0       -9.71547
            204           -1.5              0       -9.71547
            205           -1.5              0       -9.71547
            206           -1.5              0       -9.71547
            207           -1.5              0       -9.71547
            208           -1.5              0       -9.71547
            209           -1.5              0       -9.71547
            210           -1.5              0       -9.71547
            211           -1.5              0       -9.71547
            212           -1.5              0       -9.71547
            213           -1.5              0       -9.71547
            214           -1.5              0       -9.71547
            215           -1.5              0       -9.71547
            216           -1.5              0       -9.71547
            217           -1.5              0       -9.71547
            218           -1.5              0       -9.71547
            219           -1.5              0       -9.71547
            220           -1.5              0       -9.71547
            221           -1.5              0       -9.71547
            222           -1.5              0       -9.71547
            223           -1.5              0       -9.71547
            224           -1.5              0       -9.71547
            225           -1.5              0       -9.71547
            226           -1.5              0       -9.71547
            227           -1.5              0       -9.71547
            228           -1.5              0       -9.71547
            229           -1.5              0       -9.71547
            230           -1.5              0       -9.71547
            231           -1.5              0       -9.71547
            232           -1.5              0       -9.71547
            233           -1.5              0       -9.71547
            234           -1.5              0       -9.71547
            235           -1.5              0       -9.71547
            236           -1.5              0       -9.71547
            237           -1.5              0       -9.71547
            238           -1.5              0       -9.71547
            239           -1.5              0       -9.71547
            240           -1.5              0       -9.71547
            241           -1.5              0       -9.71547
            242           -1.5              0       -9.71547
            243           -1.5              0       -9.71547
            244           -1.5              0       -9.71547
            245           -1.5              0       -9.71547
            246           -1.5              0       -9.71547
            247           -1.5              0       -9.71547
            248           -1.5              0       -9.71547
            249           -1.5              0       -9.71547
            250           -1.5              0       -9.71547
            251           -1.5              0       -9.71547
            252           -1.5              0       -9.71547
            253           -1.5              0       -9.71547
            254           -1.5              0       -9.71547
            255           -1.5              0       -9.71547
            256           -1.5              0       -9.71547
            257           -1.5              0       -9.71547
            258           -1.5              0       -9.71547
            259           -1.5              0       -9.71547
            260           -1.5              0       -9.71547
            261           -1.5              0       -9.71547
            262           -1.5              0       -9.71547
            263           -1.5              0       -9.71547
            264           -1.5              0       -9.71547
            265           -1.5              0       -9.71547
            266           -1.5              0       -9.71547
            267           -1.5              0       -9.71547
            268           -1.5              0       -9.71547
            269           -1.5              0       -9.71547
            270           -1.5              0       -9.71547
            271           -1.5              0       -9.71547
            272           -1.5              0       -9.71547
            273           -1.5              0       -9.71547
            274           -1.5              0       -9.71547
            275           -1.5              0       -9.71547
            276           -1.5              0       -9.71547
            277           -1.5              0       -9.71547
            278           -1.5              0       -9.71547
            279           -1.5              0       -9.71547
            280           -1.5              0       -9.71547
            281           -1.5              0       -9.71547
            282           -1.5              0       -9.71547
            283           -1.5              0       -9.71547
            284           -1.5              0       -9.71547
            285           -1.5              0       -9.71547
            286           -1.5              0       -9.71547
            287           -1.5              0       -9.71547
            288           -1.5              0       -9.71547
            289           -1.5              0       -9.71547
            290           -1.5              0       -9.71547
            291           -1.5              0       -9.71547
            292           -1.5              0       -9.71547
            293           -1.5              0       -9.71547
            294           -1.5              0       -9.71547
            295           -1.5              0       -9.71547
            296           -1.5              0       -9.71547
            297           -1.5              0       -9.71547
            298           -1.5              0       -9.71547
            299           -1.5              0       -9.71547
            300           -1.5              0       -9.71547
            301           -1.5              0       -9.71547
            302           -1.5              0       -9.71547
            303           -1.5              0       -9.71547
            304           -1.5              0       -9.71547
            305           -1.5              0       -9.71547
            306           -1.5              0       -9.71547
            307           -1.5              0       -9.71547
            308           -1.5              0       -9.71547
            309           -1.5              0       -9.71547
            310           -1.5              0       -9.71547
            311           -1.5              0       -9.71547
            312           -1.5              0       -9.71547
            313           -1.5              0       -9.71547
            314           -1.5              0       -9.71547
            315           -1.5              0       -9.71547
            316           -1.5              0       -9.71547
            317           -1.5              0       -9.71547
            318           -1.5              0       -9.71547
            319           -1.5              0       -9.71547
            320           -1.5              0       -9.71547
            321           -1.5              0       -9.71547
            322           -1.5              0       -9.71547
            323           -1.5              0       -9.71547
            324           -1.5              0       -9.71547
            325           -1.5              0       -9.71547
            326           -1.5              0       -9.71547
            327           -1.5              0       -9.71547
            328           -1.5              0       -9.71547
            329           -1.5              0       -9.71547
            330           -1.5              0       -9.71547
            331           -1.5              0       -9.71547
            332           -1.5              0       -9.71547
            333           -1.5              0       -9.71547
            334           -1.5              0       -9.71547
            335           -1.5              0       -9.71547
            336           -1.5              0       -9.71547
            337           -1.5              0       -9.71547
            338           -1.5              0       -9.71547
            339           -1.5              0       -9.71547
            340           -1.5              0       -9.71547
            341           -1.5              0       -9.71547
            342           -1.5              0       -9.71547
            343           -1.5              0       -9.71547
            344           -1.5              0       -9.71547
            345           -1.5              0       -9.71547
            346           -1.5              0       -9.71547
            347           -1.5              0       -9.71547
            348           -1.5              0       -9.71547
            349           -1.5              0       -9.71547
            350           -1.5              0       -9.71547
            351           -1.5              0       -9.71547
            352           -1.5              0       -9.71547
            353           -1.5              0       -9.71547
            354           -1.5              0       -9.71547
            355           -1.5              0       -9.71547
            356           -1.5              0       -9.71547
            357           -1.5              0       -9.71547
            358           -1.5              0       -9.71547
            359           -1.5              0       -9.71547
            360           -1.5              0       -9.71547
            361           -1.5              0       -9.71547
            362           -1.5              0       -9.71547
            363           -1.5              0       -9.71547
            364           -1.5              0       -9.71547
            365           -1.5              0       -9.71547
            366           -1.5              0       -9.71547
            367           -1.5              0       -9.71547
            368           -1.5              0       -9.71547
            369           -1.5              0       -9.71547
