seed=1725278593
seed2=174
L=10
nstep=10000
tw=1
Jz=0
eps=5
alpha=0
Sz=0
pbc=0
type=1
beta=10
tau=0.001
Jxy=1
wc=10
ss=1
              1           -nan           -nan           -nan
              2           -nan           -nan           -nan
              3           -nan           -nan           -nan
              4           -nan           -nan           -nan
              5           -nan           -nan           -nan
              6           -nan           -nan           -nan
              7           -0.6              0        -13.394
              8           -0.9              0        -13.339
              9       -1.06667              0        -13.315
             10           -1.1              0       -13.6717
             11           -1.2              0       -13.8225
             12       -1.26667              0       -13.9229
             13       -1.28571              0       -14.4006
             14         -1.275              0       -14.8665
             15       -1.26667              0       -15.3359
             16          -1.26              0       -15.7133
             17       -1.23636              0       -16.0247
             18       -1.23333              0       -16.2901
             19       -1.21538              0       -16.5271
             20       -1.18571              0       -16.7249
             21       -1.17333              0       -16.8955
             22        -1.1625              0       -17.0483
             23       -1.15294              0       -17.1831
             24       -1.14444              0       -17.3002
             25       -1.13684              0       -17.4006
             26          -1.13              0       -17.4909
             27       -1.11429              0       -17.5748
             28           -1.1              0        -17.644
             29       -1.08696              0       -17.7191
             30       -1.08333              0       -17.7847
             31         -1.064              0       -17.8497
             32       -1.04615              0       -17.9097
             33       -1.02963              0       -17.9653
             34       -1.01429              0       -18.0168
             35      -0.993103              0       -18.0651
             36          -0.98              0       -18.1089
             37      -0.974194              0       -18.1484
             38        -0.9625              0       -18.1815
             39      -0.951515              0       -18.2121
             40      -0.941176              0       -18.2446
             41      -0.925714              0       -18.2778
             42      -0.916667              0       -18.3055
             43      -0.913514              0       -18.3293
             44      -0.910526              0       -18.3518
             45      -0.907692              0       -18.3738
             46           -0.9              0       -18.3959
             47      -0.897561              0       -18.4157
             48      -0.895238              0       -18.4345
             49      -0.893023              0       -18.4498
             50      -0.890909              0       -18.4644
             51      -0.884444              0       -18.4809
             52      -0.882609              0       -18.4963
             53      -0.876596              0       -18.5118
             54      -0.870833              0       -18.5266
             55      -0.865306              0       -18.5458
             56         -0.864              0       -18.5686
             57      -0.870588              0       -18.5869
             58      -0.873077              0       -18.6067
             59      -0.879245              0       -18.6251
             60      -0.885185              0       -18.6463
             61      -0.894545              0       -18.6664
             62      -0.907143              0       -18.6828
             63      -0.915789              0       -18.6977
             64      -0.917241              0       -18.7115
             65      -0.922034              0       -18.7235
             66      -0.926667              0       -18.7419
             67      -0.937705              0        -18.763
             68      -0.945161              0       -18.7846
             69      -0.946032              0       -18.8071
             70       -0.94375              0       -18.8356
             71      -0.944615              0         -18.86
             72      -0.948485              0       -18.8832
             73      -0.949254              0       -18.9068
             74      -0.958824              0       -18.9259
             75      -0.965217              0       -18.9472
             76      -0.968571              0       -18.9709
             77      -0.969014              0        -18.994
             78      -0.977778              0       -19.0097
             79      -0.986301              0       -19.0261
             80        -1.0027              0       -19.0389
             81       -1.02133              0       -19.0523
             82       -1.03421              0       -19.0632
             83       -1.04416              0       -19.0737
             84       -1.05385              0       -19.0839
             85       -1.06076              0       -19.0937
             86        -1.0675              0       -19.1031
             87       -1.07407              0       -19.1267
             88       -1.07805              0       -19.1564
             89       -1.07952              0       -19.1899
             90       -1.07857              0       -19.2241
             91       -1.07294              0       -19.2617
             92       -1.07209              0       -19.2967
             93       -1.06897              0       -19.3314
             94       -1.06591              0       -19.3653
             95       -1.06067              0       -19.3997
             96       -1.05556              0       -19.4333
             97       -1.05055              0       -19.4662
             98       -1.04565              0       -19.4983
             99       -1.04301              0       -19.5294
            100       -1.03617              0       -19.5617
            101       -1.02947              0       -19.5933
            102       -1.02292              0       -19.6242
            103       -1.02062              0       -19.6516
            104       -1.02041              0       -19.6776
            105       -1.02222              0       -19.7012
            106         -1.022              0       -19.7255
            107       -1.02178              0       -19.7492
            108       -1.02157              0       -19.7717
            109       -1.02136              0       -19.7938
            110       -1.02115              0       -19.8154
            111       -1.01905              0       -19.8363
            112       -1.01509              0       -19.8586
